2020 BMW X3,BMW,6260~8360만원,I4,싱글터보,1998cc,가솔린,자동9.5km/ℓ(4등급),5인승,풀타임4륜구동,자동8단,184hp,29.6kg.m,210km/h,8.3초,181.0g/km,4710mm,1890mm,1675mm,2864mm,정보없음,정보없음,1905kg,245mm/50/19inch,245mm/50/19inch,맥퍼슨스트럿,5링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200414_21
2018 넥쏘,현대자동차,6890~7220만원,NULL,정보없음,정보없음,수소,자동93.7~96.2km/kg(정보없음),5인승,전륜구동,자동1단,593~609km,156.6L,113.0Kw,정보없음,정보없음,4670mm,1860mm,1630~1640mm,2790mm,1614~1618mm,1625~1629mm,1820~1885kg,225~245mm/45~60/17~19inch,225~245mm/45~60/17~19inch,정보없음,정보없음,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20190912_92
2020 BMW X6,BMW,1억560~1억5200만원,I6,싱글터보,2993cc,디젤,토크컨버터10.0km/ℓ(4등급),5인승,풀타임4륜구동,토크컨버터8단,265hp,63.3kg.m,230km/h,6.5초,194.0g/km,4935mm,2004mm,1696mm,2975mm,1678mm,1688mm,2245kg,275mm/40~45/20~21inch,305~315mm/35~40/20~21inch,더블위시본,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20191217_5/
2020 코나 하이브리드,현대자동차,2270~2611만원,I4,자연흡기,1580cc,전기가솔린,DCT17.4~19.3km/ℓ(하이브리드),5인승,전륜구동,자동(DCT)6단,105hp,15.0kg.m,141hp,정보없음,82.0~92.0g/km,4165mm,1800mm,1565mm,2600mm,1575mm,1584mm,1395~1425kg,205~225mm/45~60/16~18inch,205~225mm/45~60/16~18inch,맥퍼슨스트럿,멀티링크,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20190912_33
2020 그랜드 스타렉스,현대자동차,2209~3280만원,l4,싱글터보,2497cc,디젤,자동10.0km/ℓ(4등급)수동11.0km/ℓ(4등급),3인승,후륜구동,자동5단수동6단,140~175hp,36.0~46.0kg.m,정보없음,정보없음,175.0~196.0g/km,5150mm,1920mm,1935mm,3200mm,1685mm,1660mm,2035~2060kg,215mm/70/16inch,215mm/70/16inch,맥퍼슨스트럿,리프스프링,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200408_18
2020 벤츠 GLE클래스,메르세데스-벤츠,9260~1억1600만원,l4,싱글터보,1950cc,디젤,자동10.6km/ℓ(4등급),5인승,풀타임4륜구동,자동9단,245hp,51.0kg.m,225km/h,7.2초,183.0g/km,4930mm,2020mm,1770mm,2995mm,1667mm,1687mm,2300kg,255mm/50/19inch,255mm/50/19inch,더블위시본,4링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20190903_19
2020 G4 렉스턴,쌍용자동차,3440~4609만원,l4,싱글터보,2157cc,디젤,자동10.5km/ℓ(4등급),5인승,후륜구동,자동7단,187hp,42.8kg.m,정보없음,정보없음,186.0g/km,4850mm,1960mm,1825mm,2865mm,1620mm,1620mm,2060kg,255mm/50~60/18~20inch,255mm/50~60/18~20inch,더블위시본,멀티링크5링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200214_16
2020 링컨 에비에이터,링컨,8320~9320만원,V6,트윈터보,2956cc,가솔린,자동8.1km/ℓ(5등급),6~7인승,풀타임4륜구동,자동10단,405hp,57.7kg.m,정보없음,정보없음,212.0g/km,5065mm,2020mm,1760mm,3025mm,1708mm,1716mm,2395kg,275mm/40/22inch,275mm/40/22inch,멀티링크,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20181204_70
2020 폭스바겐 티구안,폭스바겐,4166~4757만원,l4,싱글터보,1968cc,디젤,DCT14.5km/ℓ(2등급),5인승,전륜구동,자동(DCT)7단,150hp,34.7kg.m,202km/h,9.3초,131.0g/km,4485mm,1840mm,1665mm,2680mm,정보없음,정보없음,1675kg,235mm/55/18inch,235mm/55/18inch,맥퍼슨스트럿,멀티링크,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20190902_42
2020 아우디 A7,아우디,8950~9900만원,V6,싱글터보,2967cc,디젤,자동12.1km/ℓ(3등급),5인승,풀타임4륜구동,자동8단,231hp,50.9kg.m,250km/h,6.5초,160.0g/km,4975mm,1910mm,1425mm,2926mm,1651mm,1641mm,2005kg,245mm/45/19inch,245mm/45/19inch,멀티링크,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200318_24
2020 스팅어,기아자동차,3524~5227만원,l4,싱글터보,1998cc,가솔린,자동10.4km/ℓ(4등급),5인승,후륜구동,자동8단,255hp,36.0kg.m,정보없음,정보없음,161.0g/km,4830mm,1870mm,1400mm,2905mm,1596mm,1647mm,1650kg,225mm/45/18inch,225mm/45/18inch,맥퍼슨스트럿,멀티링크,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20190827_72
2020 벤츠 A클래스 세단,메르세데스-벤츠,3850~4540만원,I4,싱글터보,1991cc,가솔린,DCT12.7km/ℓ(3등급),5인승,전륜구동,자동(DCT)7단,190hp,30.6kg.m,237km/h,7.0초,135.0g/km,4550mm,1795mm,1440mm,2730mm,1567mm,1567mm,1430kg,205mm/55/17inch,205mm/55/17inch,맥퍼슨스트럿,멀티링크,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200212_14
2020 캐딜락 CT5,캐딜락,5428~5921만원,I4,싱글터보,1998cc,가솔린,자동10.2km/ℓ(4등급),5인승,후륜구동,자동10단,240hp,35.7kg.m,정보없음,정보없음,170.0g/km,4925mm,1885mm,1455mm,2947mm,1594mm,1624mm,1750kg,245mm/40~45/18~19inch,245mm/40~45/18~19inch,맥퍼슨스트럿,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200702_11
2020 벨로스터 N,현대자동차,3019~3460만원,l4,싱글터보,1998cc,가솔린,수동10.5~10.7km/ℓ(4등급)DCT10.2km/ℓ(4등급),5인승,전륜구동,수동6단자동(DCT)8단,250~275hp,36.0kg.m,정보없음,정보없음,159.0~167.0g/km,4265mm,1810mm,1395~1400mm,2650mm,1555~1573mm,1564~1566mm,1380~1460kg,225~235mm/35~40/18~19inch,225~235mm/35~40/18~19inch,맥퍼슨스트럿,멀티링크,V디스크,V디스크디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200421_10
2020 아우디 Q5,아우디,6180~6780만원,I4,싱글터보,1984cc,가솔린,자동10.3km/ℓ(4등급),5인승,풀타임4륜구동,자동7단,252hp,37.7kg.m,210km/h,6.3초,167.0g/km,4665mm,1900mm,1670mm,2821mm,1622mm,1626mm,1820~1830kg,235mm/55~60/18~19inch,235mm/55~60/18~19inch,더블위시본,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200506_25
2020 메르세데스-AMG GT 4도어 쿠페,메르세데스-벤츠,1억3660~2억4960만원,l6,싱글터보,2999cc,가솔린,자동8.5km/ℓ(5등급),5인승,풀타임4륜구동,자동9단,367hp,51.0kg.m,270km/h,4.9초,정보없음,5050mm,1955mm,1445mm,2950mm,1675mm,1666mm,2110kg,265mm/40/20inch,295mm/35/20inch,멀티링크,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200131_19
2020 쉐보레 콜로라도,쉐보레,3855~4350만원,V6,자연흡기,3649cc,가솔린,자동8.3km/ℓ(5등급),5인승,후륜구동,자동8단,312hp,38.0kg.m,정보없음,정보없음,210.0g/km,5415mm,1885mm,1830mm,3258mm,1585mm,1585mm,1930kg,255mm/65/17inch,255mm/65/17inch,독립코일오버,솔리드액슬,디스크,디스크,렉앤피니언,https://imgauto-phinf.pstatic.net/20190924_15
2020 렉스턴 스포츠 칸,쌍용자동차,2795~3690만원,I4,싱글터보,2157cc,디젤,자동10.3km/ℓ(4등급),5인승,후륜구동,자동6단,181hp,42.8kg.m,정보없음,정보없음,196.0~202.0g/km,5405mm,1950mm,1885mm,3210mm,1620mm,1620mm,2060~2070kg,235~255mm/50~70/17~20inch,235~255mm/50~70/17~20inch,더블위시본,파워리프스프링,V디스크,디스크,SSPS(유압),https://imgauto-phinf.pstatic.net/20200214_11
2020 볼보 XC60 플러그인 하이브리드,볼보,7100~8320만원,l4,싱글터보,1969cc,전기가솔린,자동10.8km/ℓ(하이브리드),5인승,풀타임4륜구동,자동8단,318hp,40.8kg.m,405hp,5.3초,67.0g/km,4690mm,1900mm,1645mm,2865mm,정보없음,정보없음,2185kg,235mm/55/19inch,235mm/55/19inch,더블위시본,인테그랄엑슬,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200325_16
2019 포드 머스탱,포드,4710~6350만원,I4,싱글터보,2261cc,가솔린,자동9.4km/ℓ(4등급),4인승,후륜구동,자동10단,291hp,44.9kg.m,정보없음,정보없음,179.0g/km,4790mm,1915mm,1380mm,2720mm,정보없음,정보없음,1675kg,255mm/40/19inch,255mm/40/19inch,맥퍼슨스트럿,인테그랄링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20181121_14
2021 볼보 S90,볼보,6030~6690만원,I4,싱글터보,1999cc,가솔린,정보없음,5인승,전륜구동,자동8단,250hp,정보없음,정보없음,정보없음,정보없음,5090mm,정보없음,정보없음,3060mm,정보없음,정보없음,정보없음,정보없음,정보없음,맥퍼슨스트럿,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200713_62
2020 푸조 2008,푸조,3290~3590만원,I4,싱글터보,1499cc,디젤,자동17.1km/ℓ(1등급),5인승,전륜구동,자동8단,130hp,30.6kg.m,정보없음,정보없음,109.0g/km,4300mm,1770mm,1550mm,2605mm,1540mm,1550mm,1345kg,215mm/60/17inch,215mm/60/17inch,맥퍼슨스트럿,토션빔,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200615_10
2021 쉐보레 스파크,쉐보레,977~1493만원,l3,자연흡기,999cc,가솔린,수동15.0km/ℓ(경형),2인승,전륜구동,수동5단,75hp,9.7kg.m,정보없음,정보없음,109.0g/km,3595mm,1595mm,1485mm,2385mm,1410mm,1418mm,900kg,175mm/65/14inch,175mm/65/14inch,맥퍼슨스트럿,토션빔,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200608_28
2019 BMW X7,BMW,1억2120~1억6270만원,I6,싱글터보,2993cc,디젤,자동9.5km/ℓ(4등급),6~7인승,풀타임4륜구동,자동8단,265hp,63.2kg.m,227km/h,7.0초,206.0g/km,5151mm,2000mm,1805mm,3105mm,1684mm,1705mm,2370kg,275mm/40/22inch,315mm/35/22inch,더블위시본,5링크,V디스크,V디스크,렉앤피니언,https://imgauto-phinf.pstatic.net/20181019_27
2020 벤츠 GLC 쿠페,메르세데스-벤츠,7350~8160만원,I4,싱글터보,1950cc,디젤,정보없음,5인승,풀타임4륜구동,자동9단,194hp,정보없음,정보없음,정보없음,정보없음,4740mm,1890mm,1600mm,2875mm,정보없음,정보없음,정보없음,235mm/55/19inch,255mm/50/19inch,멀티링크,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200624_20
2020 폭스바겐 아테온,폭스바겐,5324~6113만원,I4,싱글터보,1968cc,디젤,DCT15.2km/ℓ(2등급),5인승,전륜구동,자동(DCT)7단,190hp,40.8kg.m,238km/h,8.0초,124.0g/km,4860mm,1870mm,1435mm,2840mm,정보없음,정보없음,1696kg,245mm/40~45/18~19inch,245mm/40~45/18~19inch,맥퍼슨스트럿,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200707_3/
2020 람보르기니 우루스,람보르기니,2억5600만원,V8,트윈터보,3996cc,가솔린,자동6.3km/ℓ(5등급),5인승,풀타임4륜구동,자동8단,650hp,86.7kg.m,305km/h,3.6초,281.0g/km,5112mm,2016mm,1638mm,3003mm,1695mm,1710mm,2199kg,285mm/45/21inch,315mm/40/21inch,멀티링크,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200120_11
2020 벤츠 A클래스,메르세데스-벤츠,3770만원,I4,싱글터보,1991cc,가솔린,DCT12.3km/ℓ(3등급),5인승,전륜구동,자동(DCT)7단,190hp,30.6kg.m,정보없음,6.9초,140.0g/km,4420mm,1795mm,1430mm,2729mm,1567mm,1567mm,1430kg,205mm/55/17inch,205mm/55/17inch,맥퍼슨스트럿,멀티링크,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200212_65
2019 포르쉐 카이엔,포르쉐,1억320~1억6710만원,V6,싱글터보,2995cc,가솔린,자동7.3km/ℓ(5등급),5인승,풀타임4륜구동,자동8단,340hp,45.9kg.m,245km/h,6.2초,235.0g/km,4925mm,1985mm,1700mm,2895mm,정보없음,정보없음,2135kg,255mm/55/19inch,275mm/50/19inch,멀티링크,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20190131_28
2020 BMW 6시리즈 그란투리스모,BMW,8010~1억60만원,I4,싱글터보,1995cc,디젤,토크컨버터13.4km/ℓ(3등급),5인승,후륜구동,토크컨버터8단,190hp,40.8kg.m,220km/h,7.9초,142.0g/km,5091mm,1902mm,1538mm,3070mm,1615mm,1647mm,1765kg,245mm/45/19inch,275mm/40/19inch,더블위시본,5링크,V디스크,V디스크,렉앤피니언,https://imgauto-phinf.pstatic.net/20200414_24
2021 메르세데스-AMG GT,메르세데스-벤츠,가격정보없음,V8,트윈터보,3982cc,가솔린,DCT12.8ℓ/100km(정보없음),2인승,후륜구동,자동(DCT)7단,730hp,81.6kg.m,325km/h,3.2초,292.0g/km,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,정보없음,285mm/35/19inch,335mm/30/20inch,더블위시본,더블위시본,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200716_7/
2019 아이오닉 하이브리드,현대자동차,2242~2693만원,I4,자연흡기,1580cc,전기가솔린,DCT22.4km/ℓ(하이브리드),5인승,전륜구동,자동(DCT)6단,105hp,15.0kg.m,정보없음,정보없음,69.0g/km,4470mm,1820mm,1450mm,2700mm,1563mm,1577mm,1380kg,195mm/65/15inch,195mm/65/15inch,맥퍼슨스트럿,멀티링크,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20190830_57
2020 포르쉐 911 카레라,포르쉐,1억4240~1억7030만원,F6,트윈터보,2981cc,가솔린,DCT8.2km/ℓ(5등급),4인승,후륜구동,자동(DCT)8단,392hp,45.9kg.m,293km/h,4.2초,213.0g/km,4520mm,1850mm,1300mm,2450mm,정보없음,정보없음,1520kg,245mm/35/20inch,305mm/30/21inch,맥퍼슨스트럿,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200225_92
2020 아우디 Q3,아우디,4740~4990만원,I4,싱글터보,1968cc,디젤,DCT14.7km/ℓ(2등급),5인승,전륜구동,자동(DCT)7단,150hp,34.7kg.m,207km/h,9.2초,129.0g/km,4485mm,1850mm,1615mm,2680mm,정보없음,정보없음,1645kg,215~235mm/55~65/17~18inch,215~235mm/55~65/17~18inch,맥퍼슨스트럿,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200519_10
2020 벤츠 G클래스 AMG,메르세데스-벤츠,2억1500~2억4300만원,V8,트윈터보,3982cc,가솔린,자동6.1km/ℓ(정보없음),5인승,풀타임4륜구동,자동9단,585hp,86.6kg.m,220km/h,4.5초,299.0g/km,4880mm,1985mm,1975mm,정보없음,정보없음,정보없음,2560kg,정보없음,정보없음,더블위시본,5링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20191230_20
2020 아우디 S7,아우디,1억1800만원,V6,트윈터보,2967cc,디젤,자동12.0km/ℓ(3등급),5인승,풀타임4륜구동,자동8단,350hp,71.3kg.m,250km/h,5.1초,161.0g/km,4980mm,1910mm,1420mm,2928mm,1646mm,1636mm,2100kg,255mm/35/21inch,255mm/35/21inch,멀티링크,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200629_52
2021 K3 GT,기아자동차,2243~2513만원,I4,싱글터보,1591cc,가솔린,DCT12.1km/ℓ(3등급),5인승,전륜구동,자동(DCT)7단,204hp,27.0kg.m,정보없음,정보없음,139.0g/km,4525mm,1800mm,1440mm,2700mm,1545mm,1559mm,1385kg,225mm/40/18inch,225mm/40/18inch,맥퍼슨스트럿,멀티링크,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200420_85
2019 스토닉,기아자동차,1625~2165만원,l4,자연흡기,1368cc,가솔린,자동12.6~12.8km/ℓ(3등급),5인승,전륜구동,자동6단,100hp,13.5kg.m,정보없음,정보없음,130.0~132.0g/km,4140mm,1760mm,1500~1520mm,2580mm,1531~1537mm,1539~1544mm,1150~1165kg,185~205mm/55~65/15~17inch,185~205mm/55~65/15~17inch,맥퍼슨스트럿,토션빔,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20180806_19
2019 쉐보레 말리부,쉐보레,2364~3279만원,I3,싱글터보,1341cc,가솔린,CVT13.3~14.2km/ℓ(정보없음),5인승,전륜구동,자동(CVT),156hp,24.1kg.m,정보없음,정보없음,118.0~126.0g/km,4935mm,1855mm,1465mm,2830mm,1594mm,1597mm,1400~1415kg,205~255mm/40~65/16~19inch,205~255mm/40~65/16~19inch,맥퍼슨스트럿,멀티링크,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20190923_24
2020 BMW X1,BMW,4750~5600만원,I4,싱글터보,1995cc,디젤,자동13.3km/ℓ(3등급),5인승,풀타임4륜구동,자동8단,150hp,35.7kg.m,204km/h,9.4초,143.0g/km,4445mm,1820mm,1600mm,2670mm,1561mm,1562mm,1700kg,225mm/50/18inch,225mm/50/18inch,싱글조인트스트럿,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20191107_21
2020 폭스바겐 티구안 올스페이스,폭스바겐,4827만원,l4,싱글터보,1968cc,디젤,DCT13.5km/ℓ(3등급),7인승,전륜구동,자동(DCT)7단,150hp,34.7kg.m,200km/h,9.7초,141.0g/km,4700mm,1840mm,1675mm,2790mm,정보없음,정보없음,1797kg,235mm/50/19inch,235mm/50/19inch,맥퍼슨스트럿,멀티링크,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200423_86
2020 포드 브롱코,포드,가격정보없음,I4,싱글터보,2198cc,가솔린,정보없음,4인승,파트타임4륜구동,수동7단,270hp,42.9kg.m,정보없음,정보없음,정보없음,4412mm,1928mm,1826mm,2550mm,1651mm,1651mm,정보없음,255mm/75/17inch,255mm/75/17inch,정보없음,정보없음,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200714_36
2020 아우디 Q8,아우디,1억250~1억1650만원,V6,싱글터보,2967cc,디젤,자동10.7km/ℓ(4등급),5인승,풀타임4륜구동,자동8단,231hp,50.9kg.m,233km/h,7.1초,182.0g/km,5005mm,1995mm,1705mm,2995mm,1684mm,1691mm,2285kg,275mm/50/20inch,275mm/50/20inch,멀티링크,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200327_33
2020 렉서스 ES 하이브리드,렉서스,5750~6680만원,I4,자연흡기,2487cc,전기가솔린,CVT17.0km/ℓ(1등급),정보없음,전륜구동,자동(CVT),178hp,22.5kg.m,218hp,8.1초,93.0g/km,4975mm,1865mm,1445mm,2870mm,1590mm,1600mm,1715kg,215~235mm/45~55/17~18inch,215~235mm/45~55/17~18inch,맥퍼슨스트럿,더블위시본,V디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200121_31
2019 포르쉐 마칸,포르쉐,7450만원,l4,싱글터보,1984cc,가솔린,정보없음,5인승,풀타임4륜구동,자동(DCT)7단,252hp,37.8kg.m,227km/h,6.7초,정보없음,4696mm,1923mm,1624mm,2807mm,정보없음,정보없음,1770kg,235mm/60/18inch,255mm/55/18inch,더블위시본,트라페조이덜링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20190530_19
2020 아우디 S8L,아우디,2억500만원,V8,슈퍼차저,3996cc,가솔린,자동7.2km/ℓ(5등급),5인승,풀타임4륜구동,자동8단,571hp,81.5kg.m,250km/h,3.9초,246.0g/km,5310mm,1945mm,1485mm,3128mm,1628mm,1617mm,2355kg,265mm/35/21inch,265mm/35/21inch,멀티링크,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200709_14
2020 렉스턴 스포츠,쌍용자동차,2419~3440만원,l4,싱글터보,2157cc,디젤,자동10.1km/ℓ(4등급)수동11.0km/ℓ(4등급),5인승,후륜구동,자동6단수동6단,181hp,40.8kg.m,정보없음,정보없음,176.0~194.0g/km,5095mm,1950mm,1840mm,3100mm,1620~1640mm,1620~1640mm,1990~2000kg,235~255mm/50~70/17~20inch,235~255mm/50~70/17~20inch,더블위시본,5링크,V디스크,디스크,SSPS(유압),https://imgauto-phinf.pstatic.net/20200214_25
2019 BMW Z4,BMW,6500~8980만원,l4,싱글터보,1998cc,가솔린,정보없음,2인승,후륜구동,자동8단,197hp,32.6kg.m,250km/h,6.6초,정보없음,4324mm,1864mm,1304mm,2470mm,1609mm,1616mm,1491kg,정보없음,정보없음,맥퍼슨스트럿,멀티링크,정보없음,정보없음,랙앤피니언,https://imgauto-phinf.pstatic.net/20180824_25
2020 랜드로버 레인지로버 이보크,랜드로버,6657~8087만원,I4,싱글터보,1994cc,디젤,자동14.1km/ℓ(정보없음),5인승,풀타임4륜구동,자동9단,150hp,38.8kg.m,196km/h,11.2초,149.0g/km,4371mm,1904mm,1649mm,2681mm,1625mm,1631mm,1891kg,정보없음,정보없음,맥퍼슨스트럿,멀티링크,정보없음,정보없음,랙앤피니언,https://imgauto-phinf.pstatic.net/20181123_13
2020 포드 브롱코 스포츠,포드,가격정보없음,I3,싱글터보,1499cc,가솔린,정보없음,5인승,파트타임4륜구동,자동8단,181hp,26.3kg.m,정보없음,정보없음,정보없음,4386mm,2087mm,1783mm,2669mm,1610mm,1595mm,정보없음,225mm/65/17inch,225mm/65/17inch,정보없음,정보없음,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200714_3/
2020 벤츠 E클래스 쿠페,메르세데스-벤츠,7210~9690만원,l4,싱글터보,1950cc,디젤,토크컨버터14.6km/ℓ(2등급),4인승,후륜구동,토크컨버터9단,194hp,40.8kg.m,242km/h,7.4초,130.0g/km,4840mm,1860mm,1440mm,2875mm,1600mm,1595mm,1855kg,245mm/40/19inch,245mm/40/19inch,멀티링크,멀티링크,V디스크,V디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20200414_95
2019 쉐보레 트랙스,쉐보레,1792~2466만원,l4,싱글터보,1362cc,가솔린,자동11.8km/ℓ(3등급),정보없음,전륜구동,자동6단,140hp,20.4kg.m,정보없음,정보없음,143.0g/km,4255mm,1775mm,1650~1680mm,2555mm,1541mm,1540mm,1365kg,205~215mm/55~70/16~18inch,205~215mm/55~70/16~18inch,맥퍼슨스트럿,토션빔,디스크,디스크,랙앤피니언,https://imgauto-phinf.pstatic.net/20170613_15
